label,category,org_name
misc-01,misc,yüda
narrative-01,narrative,Arguments
narrative-01,narrative,Neutral
narrative-01,narrative,Opposition (unless amended)
narrative-01,narrative,unknown whether the opposition has been entirely removed with
narrative-01,narrative,Unknown with current amendments
narrative-01,narrative,"Unknown, but likely branches of the U.S. military. No"
narrative-01,narrative,"Unknown, but likely payday lenders. No written opposition"
narrative-01,narrative,"Unknown, since substantial April 19 amendments"
narrative-01,narrative,Unknown. However it should be noted that previous
narrative-01,narrative,"unknown. Similarly, how much ammunition is sold and of what type, and even whether those engaged in the business are criminals, is also"
narrative-01,narrative,"unlawfully imprisoned or retrained of his liberty, under any pretense"
narrative-01,narrative,"unless amended"" position"
narrative-01,narrative,"unless amended"" positions on AB 21 and"
narrative-01,narrative,"unless American Federation of State, County, & Municipal Employees"
narrative-01,narrative,unless it is amended to replace the provisions relating to the purchasing
narrative-01,narrative,unless otherwise specified by the order
narrative-01,narrative,unless the ban on body armor for violent felons is reinstated
narrative-01,narrative,unless the core plan meets at least 60% minimum value requirements
narrative-01,narrative,unless the practitioner reasonably suspects the conduct resulted from
narrative-01,narrative,Unless the State
narrative-01,narrative,unless there is specific language exempting both public and private marinas from liability we will continue
narrative-01,narrative,"Unlike most other developed nations, the United"
narrative-01,narrative,"Unlike the federal R&D tax credit, however, the benefits of enhanced"
narrative-01,narrative,unlike the private sector
narrative-01,narrative,"unlike the requirements for all other media, disclosures in radio"
narrative-01,narrative,unlikely to change a recipient's behavior
narrative-01,narrative,unlimited number of unnamed and unknown commercial social networking
narrative-01,narrative,unnecessarily add to this delay for an indefinite period of time causing further suffering to the families of victims
narrative-01,narrative,unnecessarily and unfairly burden well-qualified mental health
narrative-01,narrative,unnecessarily creates additional burdens for people who have served time
narrative-01,narrative,unnecessarily delaying the start-up of a new business venture. Opponents
narrative-01,narrative,"unnecessarily increasing in the California marketplace, thus"
narrative-01,narrative,unnecessarily open up long-settled scope of practice battles
narrative-01,narrative,unnecessarily specifies the exact amount of break time an employee must
narrative-01,narrative,unnecessary
narrative-01,narrative,unnecessary additional costs to licensees
narrative-01,narrative,unnecessary and administratively cumbersome process that would increase implementation costs
narrative-01,narrative,unnecessary and costly litigation. The California State University raises
narrative-01,narrative,unnecessary and designed to shut down bottom trawling entirely
narrative-01,narrative,"unnecessary and redundant as vended water, by definition, starts with safe municipal water regulated by local, state and federal agencies. GWI"
narrative-01,narrative,unnecessary as California already has a robust and highly competitive
narrative-01,narrative,unnecessary as they will be complying with new international
narrative-01,narrative,unnecessary because BBC is already authorized to seek an 'interim
narrative-01,narrative,unnecessary because existing law provides a sufficient 30-day initial
narrative-01,narrative,unnecessary because it overlaps the recently-enacted federal
narrative-01,narrative,unnecessary because it takes the place of federal funds
narrative-01,narrative,unnecessary because there is a declining trend in student credit card
narrative-01,narrative,"unnecessary citizen complaints to 911 on cool mornings, at"
narrative-01,narrative,unnecessary cost pressures for the Secretary of State and local elections officials
narrative-01,narrative,unnecessary diminution of judicial discretion in the absence of empirical
narrative-01,narrative,unnecessary expansion of PC 519. If this section is further amended to
narrative-01,narrative,"unnecessary future disputes, confusion and litigation"
narrative-01,narrative,unnecessary in any Penal Code section. Ample case law exists that states
narrative-01,narrative,unnecessary litigation in this area. Countless contested competency cases
narrative-01,narrative,unnecessary regulations applying to non-residential CIDs
narrative-01,narrative,unnecessary regulatory burdens on their drivers
narrative-01,narrative,unnecessary tax on industry and would result in higher
narrative-01,narrative,"unnecessary, administratively burdensome, and ultimately costly to"
narrative-01,narrative,"unnecessary, as well as costly. Current law already"
narrative-01,narrative,"unnecessary, not helpful to customers, and may actually be harmful to"
narrative-01,narrative,"unnecessary, unfair to women, and will stall stem cell"
narrative-01,narrative,"unnecessary. Further, the provision of law that SB 327 amends was"
narrative-01,narrative,"unnecessary. The ACLU states: ""Unlike school employees or teachers, any"
narrative-01,narrative,unnecessary. The proposed subdivision (b) should be deleted
narrative-01,narrative,"unnecessary. Under current law, the Superintendent of Public Instruction (SPI) can and should be posting"
narrative-01,narrative,"unpackaged. To date, Congress has not taken any action to expressly"
narrative-01,narrative,"unpaid bereavement leave should be left to the employer. Further, this"
narrative-01,narrative,unpaid bill for services rendered to the patient to a third-party
narrative-01,narrative,"unpaid, uncontested compensation in 597 cases in 1996. In"
narrative-01,narrative,"unpopular speech but a restriction on combining nude dancing, which"
narrative-01,narrative,unprecedented occurrence as in the last decade at least 9 accusations did
narrative-01,narrative,"unqualified applicants would gain licensure, putting terminally"
narrative-01,narrative,"unquestionably has secondary effects, with the aggravating influence of alcohol consumption. Litigation on other issues continues in Texas"
narrative-01,narrative,unrealistic and unachievable. Opponents
narrative-01,narrative,unrealistic burdens on providers
narrative-01,narrative,unrealistic time frames
narrative-01,narrative,unreasonable costs and requirements on already financially strapped shelters and pounds
narrative-01,narrative,"unreasonable deadline for public agencies to respond to claims, and will"
narrative-01,narrative,"unreasonable delay in defining ""excessive amounts"" of administrative costs? Should the operative date of the statute be delayed until the definition is"
narrative-01,narrative,unreasonable precedent and effectively elevates probation's identified
narrative-01,narrative,unreasonable risk of harm while receiving medical treatment
narrative-01,narrative,unreasonable to expect a motorcycle owner to partially dismantle their
narrative-01,narrative,unreasonably imposes requirements for maintaining paperwork and increases
narrative-01,narrative,"unreasonably late, or never submitted at all, unless"
narrative-01,narrative,unreimbursed costs of providing services to Medi-Cal
narrative-01,narrative,"unrelated crime will result in ""an unwarranted 'diminished"
narrative-01,narrative,unrelated policy issue which would cause significant conflicts with land
narrative-01,narrative,unsanitary crowded cages and without food and/or water. They
narrative-01,narrative,"unscrupulous contractor. According to CAAA, its members have encountered"
narrative-01,narrative,unscrupulous or negligent professional licensees to repeatedly
narrative-01,narrative,"unsecured and nondetentional,"" the proposed program"
narrative-01,narrative,unspecified criteria. The bill would also expand the types of district personnel who would be permitted to
narrative-01,narrative,unsuccessful when EDD is currently struggling to deliver UI benefits on a
narrative-01,narrative,unsuccessful writ of habeas corpus based on human trafficking the ability
narrative-01,narrative,unsuitable for parole. We have seen a number of cases where due to a
narrative-01,narrative,"unsustainable individual market, to the extent regulators do not accurately"
narrative-01,narrative,"untested procurement methodology,"" should be limited to a trial of no"
narrative-01,narrative,until capital accumulated to the predicted level
narrative-01,narrative,until either the patient or the third-party collection agency debt
narrative-01,narrative,until they have been in school in the United States
narrative-01,narrative,unwilling to add new burdens on them and subject them to new grounds for lawsuits
narrative-01,narrative,unwilling to have the fiscal penalties waived altogether
narrative-01,narrative,unworkable for system planning for uncertain future load
narrative-01,narrative,"unworkable. For example, Grossmont Healthcare District in La Mesa"
narrative-01,narrative,up a drop off location for vote by mail ballots on select college
narrative-01,narrative,up a process for individual representation by a certificated
narrative-01,narrative,up a whole new area for private attorneys to sue and/or
narrative-01,narrative,up efforts would not guarantee the removal of the building
narrative-01,narrative,"up with the demands placed on charities, new technology has evolved to"
narrative-01,narrative,up' downtown by a variety of elected officials and business
narrative-01,narrative,"UPA. Thus, the law will have greater predictability and parties will be able to engage in business transactions in"
narrative-01,narrative,update and
narrative-01,narrative,"update our state's plan, to be submitted by March 1, 2016, after"
narrative-01,narrative,update the inventory of greenhouse gas emissions
narrative-01,narrative,"Updated and corrected on July 26, 2019"
narrative-01,narrative,updated to reflect new science or new vaccines. As a result of the numerous legislative changes to the statute it has become antiquated and confusing. CMA
narrative-01,narrative,updated to reflect the new regulations that have been adopted over the past
narrative-01,narrative,"updated, pharmacies lose money by dispensing medications to patients"
narrative-01,narrative,updates on the opposition groups who were all opposed to
narrative-01,narrative,updates to ensure they reflect the current market prices that pharmacies
narrative-01,narrative,updating the content of Urban Water Management Plans
narrative-01,narrative,upon an appropriation for this purpose in the 2004-05 budget
narrative-01,narrative,"Upon concurrence, there is a jury trial to determine whether beyond a"
narrative-01,narrative,upon current local control and accountability
narrative-01,narrative,"Upon further analysis by staff, and with the amendment"
narrative-01,narrative,upon presentation of a
narrative-01,narrative,upon receiving a license. While recent amendments do include provisions meant to limit use of such assets
narrative-01,narrative,"upon release of their eligibility to vote, and to specifically provide"
narrative-01,narrative,upon someone's reasonable expectations of privacy in an offensive manner
narrative-01,narrative,upon termination of the Section 8 contract if he or she is not
narrative-01,narrative,upon the approval of often a single individual
narrative-01,narrative,upon this unpublished decision and does not require
narrative-01,narrative,uptick in fraudulent
narrative-01,narrative,urban and rural school districts with large numbers of students from low-income families are disadvantaged by this
narrative-01,narrative,"urban settings, such as shopping malls and restaurants, is particularly"
narrative-01,narrative,urgent need facing the State by making Californians
