org_name,bills_supported
California Senior Legislature as one of its Top Ten State Priority proposals from the October,1
California Senior Legislature (prior version),1
California Senior Legislature (8 individuals),1
California Senior Legislature (16 individuals),1
California Self-Insurers Association CSIA (please see attachment -- independent businesses),1
California Self-Insurers Association (Please see attached list of small businesses),1
California Selective Service System to increase compliance within California,1
California Seed Association None Received,1
California Seed Association (Sponsors),1
"California Secretary of State Shirley N. Weber, Ph.D. (prior version)",1
California Secretary of State Shirley N. Weber,1
California Secretary of State Shirley N. Webber,1
California Secretary of State Honorable Steve Cooley,1
California Secretary of State Dr. Shirley N. Weber,1
California Secretary of State Debra |First Unitarian Church of Oakland | |Bowen,1
California Secretary of State & California Assoc. of Museums,1
California Sea Urchin Commission and the California Fisheries and Seafood Institute,1
California Screen Actors Guild,1
California Science Teachers Association (On previous version of bill),1
California School of Professional Psychology (CSPP) 14 Individuals,1
"California School for the Deaf/Riverside, Parent Advisory Council",1
California School Nurses Organization- Bay Coast chapter,1
"California School Nurses Organization states ""We are the proud co-sponsors of this measure and fully",1
California School Nurses Organization in order to provide a definitive answer to the linkage of school nurses services to student attendance,1
California School Nurses Organization - Verified June 14,1
California School Nurses Organization (current version),1
California School Nurses Organization (committee analysis),1
California School Nurse Association,1
California School Employees: Association (CSEA),1
"California School Employees Association, AFL-CIO (5/20/04)",1
California School Employees Association),1
California School Employees Association - Sponsor,1
California School Employees Association (previous version),1
California School Employees Association (co-ssource),1
"California School Employees Association (CSEA), in support",1
"California School Employees Association (CSEA), AFL-CIO, a sponsor of this measure",1
California School Employees Association (CSE),1
"California School Boards Association, Small School District Association, Sonoma County Office of Education",1
California School Boards Association EdVoice,1
California School Boards Association - cosponsor,1
California School Boards Association (co-sponsors),1
California School Boards Association (CSBA) - SPONSOR,1
California SBDC Orange County/Inland Empire Regional Network,1
California SB 964 (Johannessen) Employment Law Council,1
California SB 312 (Campbell) Association of Hospitals and Health Systems,1
California SB 1871 (Wright) Retailers Assn,1
California SB 1330 (Dunn) Church IMPACT,1
California Rural Legal Foundation Assistance,1
"California Rural Legal Assistance, Health Consumer Center of Imperial Valley",1
"California Rural Legal Assistance Foundation, Inc. (prior version)",1
"California Rural Legal Assistance Foundation, Inc. (CRLAF)",1
California Rural Legal Assistance Foundation ClimatePlan,1
California Rural Legal Assistance Foundation - Co-Sponsor,1
California Rural Legal Assistance Foundation (unable to re-verify),1
California Rural Legal Assistance Foundation (prior version),1
California Rural Legal Assistance Foundation (in concept),1
California Rural Legal Assistance Foundation (as introduced),1
California Rural Legal Assistance Foundation (Co sponsor),1
California Rural Legal Assistance Foundation (CRLAF - sponsor),1
California Rural Legal Assis- tance Foundation,1
California Right to Life Committee Two individuals,1
California Right to Know Coalition and the,1
California Rifle and Pistol Association (previous version of bill),1
California Rifle and Pistol Assn,1
California Rifle and Pistol Asociation,1
California Rifle & Pistol Association (CRPA),1
California Rice Commission (Sponsors),1
California Retired Teachers Association (previous version),1
California Retired Teachers Association (CRTA) sponsor,1
California Retired Teachers Association (CRTA) - Sponsor,1
California Retailers' Association AB 2573 (Runner),1
California Retailers Association |SolarCity,1
California Retailers Association in an effort to equalize the standards governing the reimbursement of sales tax on worthless accounts,1
California Retailers Association for the purpose of simplifying the collections of the sales tax by retailers for goods,1
California Retailers Association et al,1
California Retailers Association also,1
California Retailers Association California State Sheriffs' Association,1
California Retailers Association - Sponsor,1
California Retailers Association (sponsor of SUT provisions),1
California Retailers Association (service contract provisions),1
California Retailers Association (for previous version of the bill),1
California Retailers Association (committee analysis),1
California Retailers Ass'n,1
California Restaurant Association: National Consumers League,1
California Restaurant Association: GOVERNOR'S VETO MESSAGE,1
"California Restaurant Association, which represents the restaurant and foodservice industry",1
"California Restaurant Association, in support of a prior version of the bill",1
"California Restaurant Association, in support of a previous version of the bill",1
"California Restaurant Association California Medical Association California Labor Federation, AFL-CIO American Heart Association-California and Greater Los Angeles Affiliate",1
California Restaurant Ass'n,1
California Respite Association writes is,1
"California Resources and Training, Selma Taylor, Executive Direcgtor",1
California Resource Recovery Association (04/21/14 version),1
"California Rental Housing Association, which",1
"California Relocation Service, Inc. |Paul Hanson Partners",1
California Reinvestment CoalitionCenter for Responsible Lending,1
"California Reinvestment Coalition, Sarah Souza, Community Organizer",1
California Reinvestment Coalition (CRC) - Co-sponsor,1
"California Reinvestment Coalition (April 2, 2009 version)",1
California Reinvestment Coali tion,1
California Rehabilitation Association (sponsor of the first provision of the bill),1
California Refuse Recycling Council |Phippen Bros,1
"California Redevelopment Association, in concept",1
California Recorders Association of California,1
"California ReLeaf, among others",1
California Radiological Society writes,1
